,rmssd,sdnn,sdsd,nn50,pnn50,mrri,mhr,ln(sdnn),stdhr,cvrr
A01627,108.08625670680287,98.53258361410217,108.7232437319572,5.0,15.151515151515152,886.5656565656565,69.14595643040299,4.590387291589123,14.15074843934966,11.113963515775453
A01628,287.18783374622933,216.2608041279527,290.95189818022106,20.0,54.054054054054056,798.7387387387388,82.57032414242528,5.376485105849295,28.943700898621504,27.075286778933844
A01629,260.61892145855836,224.63286920200684,266.1442648757399,20.0,80.0,715.5999999999999,92.24497645122217,5.414467377108934,28.962394574637447,31.39084253801102
A01630,257.5240780852361,208.80730976390038,261.7232215138738,17.0,58.620689655172406,998.3908045977013,64.05341862439306,5.341411863843501,20.858562064947243,20.91438631068309
A01631,289.8016304042905,169.57248748757348,293.712700583099,23.0,60.526315789473685,763.6842105263158,82.87524488551198,5.1332804901962,20.587239465800906,22.20452971925497
A01632,198.63318965601346,187.2843066640495,200.90945486337355,5.0,17.857142857142858,1010.8333333333331,63.065688281565606,5.232627818774991,21.51699684775593,18.52771376725964
A01633,369.8767680314779,272.507565918318,375.0532938957237,16.0,45.714285714285715,818.2857142857143,79.82649688373974,5.607666378555727,23.2220308654165,33.302251421582156
A01634,432.09767539760134,242.8589874904325,437.39712689095956,32.0,76.19047619047619,693.3333333333334,96.56510192409695,5.492480976508988,29.422565674654717,35.027738580350835
A01635,488.16068532897515,372.6102527955994,508.09262901376525,11.0,78.57142857142857,870.2380952380952,83.3834122499027,5.920532974685307,38.2151982777573,42.81704683287326
A01636,361.46959673016676,204.81092343739644,367.0338496669575,29.0,85.29411764705883,857.4509803921568,74.79630144155071,5.322087228839643,22.12328102601571,23.886021256133592
A01637,166.7678705079155,144.0692624432859,169.85450824978477,8.0,28.57142857142857,1044.8809523809525,59.62189185820731,4.9702941731272645,17.02363992560928,13.788103048007308
A01638,238.48388080436123,142.14717008689516,241.677939927707,18.0,46.15384615384615,753.5042735042736,82.86459341199513,4.956862929962826,18.228090041767278,18.86481272704938
A01639,329.7957443250449,227.83852673600435,335.08642940775405,20.0,62.5,907.5,71.8035647840742,5.428637161980814,24.132112666045366,25.106173745014253
A01640,432.43777651305567,343.0764521505404,439.3504772341532,28.0,84.84848484848484,891.8181818181819,78.95342714541177,5.8379533148962555,33.78615580395329,38.469326948582506
A01641,243.56866474250018,156.7909994496416,247.46592032122348,22.0,66.66666666666666,878.2828282828284,70.61544615486251,5.054913704799658,13.607162055290788,17.85199418690571
A01642,268.38932222208143,171.6133910989738,271.4918026744579,33.0,73.33333333333333,648.7407407407408,97.75539210258056,5.145244220716463,21.654507036577527,26.4533087444182
A01643,454.0263403101997,395.4285361721923,461.25432849519746,24.0,85.71428571428571,1060.2380952380952,68.25575959516691,5.979970078522324,34.80487551940637,37.29620148042236
A01644,211.06644012157372,140.53469322555196,214.2551154945882,15.0,50.0,968.3333333333334,63.56905213708403,4.945454385164634,11.949038147919454,14.513049214342717
A01645,291.5492280575484,213.29966252140682,295.75790058926754,20.0,55.55555555555556,801.3888888888889,82.20656647879096,5.362698043297932,29.22076410908571,26.616249049464972
A01646,126.59208330521918,92.6780860952384,127.94852953756916,5.0,12.195121951219512,727.8048780487804,84.21909309191841,4.529132048673762,15.044469701523274,12.733919336142005
A01647,44.705828603338844,38.92735225246553,45.25765112944975,8.0,19.51219512195122,717.8048780487804,83.82249178778143,3.6616971462722687,4.455051017444753,5.423110575436925
A01648,95.49974879653882,139.08400436196922,90.50587346306942,6.0,50.0,829.7222222222222,74.96699460278815,4.935078098513862,17.737734067855303,16.762718972316346
A01649,376.13400553985645,239.00681282217874,380.38388076419596,19.0,41.30434782608695,1052.6811594202902,61.84888019744911,5.4764920570573645,22.667300913884095,22.704577799587426
A01650,323.13813450017625,268.5365870967549,327.0528838738075,37.0,86.04651162790698,679.9224806201549,99.53765094960221,5.592987169458099,31.558333765826358,39.495176987209426
A01651,68.28860324632019,61.21622661320881,68.66946852781744,38.0,41.75824175824176,650.7692307692307,92.90569933246258,4.114412295113393,7.67637224435784,9.406748770351236
A01652,420.1095850990114,300.847993164624,426.13769292721963,31.0,86.11111111111111,806.574074074074,84.88271289754515,5.706605131092755,31.29576397517095,37.29948715621558
A01653,352.42891531609206,251.63767100512968,357.1352770764157,33.0,84.61538461538461,746.3247863247863,88.92422816655737,5.527990239394056,27.40467217968985,33.71691194182338
A01654,354.08044702152495,226.27179393636936,359.8197540822927,14.0,45.16129032258064,927.8494623655914,69.84554731501197,5.421736904731491,23.69006975271126,24.386692358422007
A01655,47.46515749969224,52.69275671896716,47.448254956275505,2.0,5.714285714285714,827.4285714285714,72.76261093791429,3.9644780024382085,4.054372176265793,6.368254437720479
A01656,145.3195712138519,103.44853269132993,147.12815895230645,10.0,24.390243902439025,678.69918699187,90.3446610581278,4.639074220343547,13.895824204615383,15.242177193379947
A01657,61.78231351742902,51.07920356084869,62.50089208173491,4.0,9.090909090909092,664.0151515151515,90.93072436190887,3.933377439046868,7.703080734113361,7.692475607566489
A01658,280.3351652541093,192.40991912496233,283.816756410738,21.0,50.0,703.015873015873,90.15361139691412,5.259628091606254,19.298986594111085,27.36921405480385
A01659,247.8721137912081,199.37617134403266,249.1861931673748,58.0,60.416666666666664,622.6388888888888,106.25698292606756,5.2951933486016385,31.6512137145869,32.02115622746008
A01660,84.53576933048102,79.52352131322503,85.98026147892708,2.0,6.451612903225806,957.741935483871,63.24309526979298,4.376052843475856,7.421574251221339,8.30323058507907
A01661,203.821817608747,122.8418574884779,206.41589417368365,18.0,43.90243902439025,720.650406504065,85.84410511814211,4.8108978166604945,16.459524402624993,17.045970748062704
A01662,339.5608742207902,231.69559409819382,344.2212824863195,29.0,80.55555555555556,809.9074074074074,79.83001744341172,5.445424415712405,22.20664210887462,28.607664527958082
A01663,241.30542239723263,168.7011303075593,244.19333440073748,24.0,55.81395348837209,691.0077519379846,91.10475122444295,5.128128689633563,18.69498767458973,24.41378260003943
A01664,225.22194592207245,174.09505459777952,228.22306873415704,28.0,73.68421052631578,778.0701754385965,81.6837863438257,5.159601440843872,21.934299250487964,22.37523813319827
A01665,395.6343554468906,286.7947037155189,407.09685628781153,13.0,68.42105263157895,650.1754385964912,106.52191715189872,5.65876664173319,35.19682402191777,44.11035648080027
A01666,170.9152919929549,106.49596889737843,173.33544463508622,11.0,29.72972972972973,795.5855855855855,76.89848056029628,4.668107133704282,11.750371983703442,13.385859526224673
A01667,323.7431228761618,268.382474906704,327.8913632278422,32.0,84.21052631578947,775.3508771929825,88.05108762164684,5.592413108281325,33.08172411375803,34.61432530757354
A01668,549.651067765993,340.72912017221734,553.3484675378857,72.0,94.73684210526315,779.1666666666667,95.13397619727459,5.831087792608848,43.60740780418828,43.72994055686211
A01669,487.8729342769488,314.2253374952668,495.9751672603707,26.0,83.87096774193549,889.2473118279571,75.9102448842938,5.750110363866389,26.39012203350548,35.33610203997558
A01670,69.13884711347292,76.4359403637784,69.71066089852812,3.0,7.894736842105263,752.4561403508771,80.31959801119669,4.336453009167642,5.895898928786663,10.15819212108969
A01671,51.730979848580816,48.48803279798774,51.855308927563634,2.0,5.88235294117647,873.6274509803923,68.95656343693449,3.8813170210632855,5.176722517271459,5.550195651885029
A01672,469.5598559644269,347.03854737911087,477.05158484773403,27.0,81.81818181818183,885.6565656565657,80.85268923456967,5.849435861324964,36.22261940503483,39.184325034822045
A01673,181.0097128030213,112.97812575734108,183.88876436123945,10.0,31.25,788.6458333333334,77.72966759770998,4.72719422260516,12.435361059223009,14.325584563075871
A01674,48.126816601459076,58.90056787454228,48.274038776495445,6.0,16.666666666666664,829.2592592592594,72.7812721507072,4.0758507319445485,6.2816036493284635,7.102792910284241
A01675,164.5512813168179,168.47866538806343,166.33954826169312,6.0,17.142857142857142,837.1428571428571,76.3667390880007,5.126809126868437,24.374012142846848,20.12543784499051
A01676,353.1752377191976,250.17046220316334,357.9160129043488,34.0,87.17948717948718,738.5470085470084,90.11132081339238,5.522142534321612,28.036482757898984,33.87332956575641
A01677,238.97374480102485,167.77937769345675,240.67330474207267,49.0,68.05555555555556,830.8796296296296,75.60166949036514,5.122649888348549,17.704786000862853,20.19298243817165
A01678,131.02380114786962,78.28121561363696,132.73589723038475,5.0,12.5,730.5,83.28223151597497,4.360307671452229,11.742512834739832,10.716114389272684
A01679,118.07836380980217,77.00605332908897,119.44073737042042,7.0,17.073170731707318,714.6341463414633,85.06783030174834,4.343884033427206,10.983143538909799,10.775591080179687
A01680,296.8457636676114,193.77122576144887,301.64057591285206,20.0,64.51612903225806,918.1720430107525,68.11578304898681,5.266678214550195,14.14435650577251,21.104021543289317
A01681,1354.210398154266,851.8790528753159,1393.3631070194533,16.0,84.21052631578947,1554.736842105263,52.6132021295854,6.7474445600333945,32.386497694550236,54.79249155257618
A01682,32.53290676646858,39.25912636806587,32.564616012639874,1.0,1.0101010101010102,599.0572390572391,100.49528507278045,3.670183936131695,5.305774139341877,6.553485010856319
A01683,406.3158778494788,270.21033744230675,412.5825598433224,13.0,38.23529411764706,838.2352941176471,78.60714022722647,5.599200683278002,26.383198531107002,32.23561920364361
A01684,109.39931387601665,99.41931838196338,110.72739297732768,3.0,8.108108108108109,777.4774774774775,79.29985929669667,4.599346444698178,17.238059400352387,12.787421020159831
A01685,296.6735810199716,192.53281875796213,298.95448157082717,53.0,80.3030303030303,766.7171717171716,83.7506745787425,5.260266626250921,23.27762802913974,25.111322122440228
A01686,149.7207675766044,172.9999616879741,150.86932025780652,26.0,41.269841269841265,936.4550264550267,67.65232639239505,5.1532913730409575,20.561702534998123,18.47392098933674
A01687,116.91479405562438,73.97238687025342,118.5205908852851,6.0,15.789473684210526,768.2456140350878,78.9607253160551,4.3036918731642535,9.505069027949572,9.628741839699575
A01688,212.52926120580872,167.65009917567772,215.5657246638056,18.0,52.94117647058824,645.0980392156862,100.58418499732522,5.121879064475903,30.32004914540844,25.988313246077706
A01689,55.810526021663826,54.345838265717,56.586934258252555,10.0,27.027027027027028,768.3783783783783,78.44059627946397,3.995368037787475,5.158631048721914,7.072796397578365
A01690,483.3809983258379,336.4776072867487,489.8183482274317,33.0,94.28571428571428,834.7619047619048,85.20385267691472,5.818531600917304,35.863928381064525,40.30821308055746
A01691,272.63053278642036,185.77653248317114,275.71116085493804,36.0,78.26086956521739,634.2753623188407,102.44265363869559,5.224544513145136,28.37177179414279,29.289570984436892
A01692,360.52468539683633,318.23742912836644,363.7375427420161,27.0,64.28571428571429,708.968253968254,100.32832858609453,5.762797736667949,37.77105074364427,44.887401847278824
A01693,124.20260570081707,76.95153190808927,125.74100149909172,25.0,59.523809523809526,699.3650793650793,86.65357114088708,4.343175767924147,8.151708121020677,11.003056083090385
A01694,291.82627211992957,239.40653620702895,295.7427234867114,28.0,71.7948717948718,757.8632478632479,87.45767256878969,5.478163095203252,28.371577678879166,31.58967490269808
A01695,323.13376811897183,215.793767944343,327.7130955819023,28.0,75.67567567567568,771.9819819819819,84.79991630255363,5.374323173557834,27.319583136417243,27.953213025816403
A01696,315.72427556622597,184.34748935381697,320.4453905371371,21.0,61.76470588235294,871.7647058823528,72.2109379500406,5.21682250567674,16.974868935309658,21.146473137752288
A01697,379.6691304921282,298.10889120635005,384.5892079334246,30.0,78.94736842105263,755.0877192982457,92.8044993338446,5.6974588264933415,36.41076511073731,39.480034383740595
A01698,77.36581987848437,45.747978019552875,78.37598498100289,3.0,7.5,735.0,81.95833077783936,3.8231475944509192,5.533425880273325,6.224214696537806
A01699,229.6194228829072,151.93644243460008,232.85593419058154,24.0,66.66666666666666,815.2777777777778,76.3799225955841,5.023462291522953,15.851805294866043,18.636156482608527
A01700,292.1512980501386,218.14539263819623,295.6608378031371,29.0,67.44186046511628,690.3875968992248,95.94977313511417,5.385161779191629,30.934870171782883,31.597524871241088
A01701,439.8126136607898,311.229024370919,445.86033849339134,33.0,86.8421052631579,774.9122807017544,90.05685914612911,5.7405290539286264,34.52803096891519,40.16312970147698
A01702,173.06670197739754,112.12891855296448,174.13728983266978,22.0,27.160493827160494,737.3251028806585,83.34323716832895,4.719649267843782,14.003446144915117,15.207527604158265
A01703,667.1142436954964,479.0593863216706,686.262016693009,9.0,75.0,1064.7222222222224,68.78082820556286,6.171824569520775,33.98772375594604,44.993837483903306
A01704,141.60848478450353,141.1402617140216,143.76620903672682,15.0,48.38709677419355,935.2688172043013,66.23259153942645,4.949754159857642,15.078383373855074,15.090876453672115
A01705,18.73795909674026,44.88724204765744,18.964654482961706,0.0,0.0,707.8861788617886,85.08207725879409,3.8041536128948077,5.2378217611020155,6.341025349559969
A01706,460.3993064368379,299.8820484444559,479.0275346129687,13.0,92.85714285714286,751.1904761904761,92.4433136002575,5.70338922549207,35.56941023010931,39.92090660750285
A01707,233.89114610459472,160.90079868104914,235.9663175865704,49.0,84.48275862068965,653.9655172413793,97.44377496900576,5.080788017821003,24.531649324074316,24.603865867389533
A01708,62.44009474767606,61.8560924741951,62.625676113252254,3.0,8.108108108108109,799.1891891891892,75.73380551358976,4.124810598016317,8.88771814411096,7.739856007931074
A01709,367.6879715797683,246.40645115230345,371.8134836442665,37.0,82.22222222222221,660.1481481481482,102.52367568418182,5.50698241294124,33.42374941084409,37.32593234465997
A01710,176.4126107002902,130.00987682980002,178.5528623720343,17.0,40.476190476190474,698.4126984126984,89.37133836714571,4.867610423183428,19.87518244276052,18.615050546085
A01711,385.9954565697535,238.86051672830916,391.1884393252545,29.0,76.31578947368422,756.5789473684209,87.07328018637178,5.475879769548286,26.60169683727765,31.571129167567825
A01712,285.81716706918246,244.94845088251444,289.5454061286872,28.0,70.0,732.8333333333333,91.94848313862836,5.501047783845416,32.58960793201767,33.42485115522144
A01713,305.514744749348,266.36488300085153,310.4111721337372,11.0,35.483870967741936,785.1612903225805,82.4408571399476,5.584867109409766,18.704506938069517,33.92486184480854
A01714,336.82440159046536,245.38228567820713,340.8222164088368,38.0,90.47619047619048,683.3333333333334,98.98995532660109,5.502817344170934,33.67789469427168,35.909602782176655
A01715,383.15181587676426,284.2159809590731,391.7596531337191,19.0,79.16666666666666,675.9722222222223,99.88889260721702,5.649734445465161,29.480191561576994,42.045511873953686
A01716,19.872610168788476,21.777291863707656,19.980382535740148,0.0,0.0,813.1481481481483,73.84143197033931,3.0808677692646023,2.08206616825959,2.678145663038518
A01717,234.0511232944892,171.92612061528285,237.7898030657643,14.0,43.75,904.2708333333333,69.72576955624012,5.147064853231962,19.45213511718646,19.01268008186517
A01718,172.25194253568543,142.67897975311158,174.16926321633935,20.0,47.61904761904761,705.1587301587302,89.4619822153577,4.960597209870168,22.7509565737739,20.23359757894435
A01719,346.24623945009614,271.3752154780491,351.64282584936404,22.0,66.66666666666666,888.1818181818181,76.49420727700253,5.603502422221353,31.59266432345695,30.554016072247087
A01720,267.97158791525743,248.94670903151507,271.47554706983715,21.0,53.84615384615385,764.4444444444445,88.96416316909553,5.517238853605415,33.94651761311591,32.56570321633191
A01721,27.79476604700683,19.82085971710873,28.187471880325838,1.0,2.857142857142857,825.4285714285714,72.72991107340457,2.9867349042027307,1.7326135587698603,2.4012810318407944
A01722,327.22208351362514,224.86310380240403,330.4761996249027,34.0,65.38461538461539,1137.3076923076924,55.91766014115092,5.4154917894924,17.0397971459218,19.771527557871167
A01723,715.1307112384271,488.63153098696154,727.702373162476,25.0,89.28571428571429,967.9761904761905,79.0493505545977,6.191608690075391,38.45068016869254,50.4797055748429
A01724,172.92466908012457,132.04121813527772,175.25956191427798,7.0,20.0,831.6190476190476,74.81604132456178,4.88311413244439,17.89225582646,15.877608685529273
A01725,90.61518146045458,105.54951979491153,91.06378883158573,6.0,17.647058823529413,876.4705882352941,69.85621146591859,4.6591802247331655,12.845706581058778,12.042562661164402
A01726,1907.1006045957258,1283.6447813263533,1951.7892374192807,16.0,84.21052631578947,1552.6315789473686,76.94862021955161,7.157458795917862,57.13103089629797,82.67542659390071
A01727,244.56357576833182,183.05740934788182,247.0862410578431,38.0,77.55102040816327,603.7414965986394,107.60026054596297,5.209799815927519,28.617033381422093,30.320494844099866
A01728,114.77543584496061,115.82033230877072,116.30083335206088,5.0,14.705882352941178,859.1176470588234,72.02292361988012,4.75204013097649,17.145063767548443,13.481312216700461
A01729,99.79284098126033,87.51809723807666,101.04549622666173,13.0,31.70731707317073,706.829268292683,86.23187758845894,4.471845597556126,11.379232643675671,12.381787393930791
A01730,11.029615662044693,13.007777642713586,11.146592022685581,0.0,0.0,731.5,82.04863206436612,2.565547458772021,1.4648932248154163,1.7782334439799845
A01731,399.5261530280652,333.8219369266746,405.8460490526681,21.0,65.625,910.7291666666667,76.6504382808794,5.810607727842092,31.70605816542016,36.65435885275164
A01732,244.21698442956614,170.69929832318783,247.77504539053072,11.0,34.375,908.6458333333334,69.45888080205398,5.139903519207223,20.30306538739002,18.78612018689216
A01733,109.76207185681517,100.1436876190139,111.41201086766787,2.0,5.714285714285714,816.6666666666667,75.3967492264495,4.606606030859438,16.301670813790267,12.262492361511905
A01734,418.51750543663326,276.1322322817314,424.9780148799619,28.0,82.35294117647058,852.6470588235294,78.00683524344647,5.620879853454247,25.3425498087816,32.38529112652248
A01735,10.000000000000018,9.006170724070877,10.208355710680827,0.0,0.0,650.0,92.32462518403015,2.19790997840311,1.2832933800251112,1.385564726780135
A01736,49.21607686744469,69.77142167142136,50.204397033342445,8.0,30.76923076923077,1140.8974358974358,52.780239250693434,4.245224494286779,3.235568555473639,6.115485886471364
A01737,197.74656432844466,125.46622785623234,200.01296899492138,12.0,27.906976744186046,683.1782945736434,91.09183057138199,4.832036621610583,19.128219319249226,18.365078172533725
A01738,117.4849353198114,86.3204092885897,118.9187967345876,9.0,21.428571428571427,703.2539682539683,86.81792767721852,4.458066062465396,13.160498496329414,12.274429037763571
A01739,251.68626702999558,175.40032663860623,255.9909429842852,18.0,60.0,985.2222222222224,63.65969349946828,5.167070942186099,16.762641615601378,17.803123263194497
A01740,117.58506702433586,91.93997151450938,118.30486271417837,7.0,10.0,843.4761904761903,72.30792479805784,4.521135880551075,11.313569497948661,10.900126470980057
A01741,234.84456844084102,168.38758707305814,238.69763119852055,21.0,65.625,906.9791666666667,69.13645605031373,5.126268388123851,17.84996967568726,18.565761294376458
A01742,186.57322396644852,147.645010240946,189.16830407421304,20.0,54.054054054054056,785.3153153153154,79.96444572276732,4.994810813111238,20.361387546761836,18.800729765682007
A01743,223.24469634113245,126.68740133430993,225.60625572912082,23.0,46.93877551020408,632.7891156462586,99.07383298886927,4.841722645400351,22.558765567720062,20.020477312560264
A01744,479.7361604316804,252.7856764907621,484.00056212583377,56.0,96.55172413793103,784.7126436781608,84.71564696980552,5.532542001216396,26.546358660995743,32.21378915291681
A01745,367.66185292363156,241.62871440725394,372.9280763633331,27.0,75.0,818.4259259259259,79.65697862245445,5.487402310021839,23.980642247016835,29.523589949070512
A01746,330.76201228667384,318.5126251778111,336.2704904612293,7.0,35.0,1433.3333333333333,45.72408582749064,5.763662113717367,18.56371274759275,22.22181105891706
A01747,193.5556193391909,140.2814475673473,195.51094755088496,44.0,86.27450980392157,581.0457516339869,108.59689167970994,4.943650744347245,23.29686799266101,24.142926296742562
A01748,373.17315157738915,254.25058826688937,377.6523441871817,35.0,81.3953488372093,689.8449612403101,98.9486462645448,5.538320348660071,34.52656636887087,36.85619270303262
A01749,316.69146908314144,208.7711415101678,322.29018496978756,24.0,80.0,994.2222222222222,63.744852428993816,5.341238635298241,17.921145134312322,20.99843846213132
A01750,633.123320443094,370.84748816342835,653.884086171355,13.0,76.47058823529412,791.9607843137255,91.16164608478924,5.915790894972163,38.20502068833928,46.826496400928065
A01751,354.21181949773415,246.3995639160898,364.83107829004166,11.0,61.111111111111114,761.6666666666665,87.22222054212256,5.5069544618367345,29.86704336363827,32.35005215528532
A01752,42.319133862935914,44.187163821896206,42.825059138729614,9.0,26.47058823529412,837.2549019607843,71.85680235215864,3.788434335636817,3.795910608426912,5.277623782006338
A01753,201.09119666632296,153.69724023868483,203.1021943628713,37.0,88.09523809523809,698.0952380952381,88.55113807391746,5.0349846948770685,12.65134662291442,22.01665787866563
A01754,386.8840385170461,295.4588194291967,393.3015117980491,17.0,54.83870967741935,939.8924731182796,69.80687979742628,5.688529468181143,22.609192117881438,31.435385204113135
A01755,202.36929938440102,163.84435768427775,207.5352432551697,7.0,33.33333333333333,787.9365079365078,81.31005259943055,5.098916938691522,26.38762818687521,20.794106635998187
A01756,348.6591722453384,204.31616623615616,354.7611884366976,26.0,86.66666666666667,963.6666666666667,65.05583986862061,5.319668628581157,13.872757085941913,21.201954296384244
A01757,197.30520705076367,165.33207109388587,199.71868804890394,13.0,32.5,742.25,85.28805988987843,5.107956003514888,22.298291410696603,22.27444541514124
A01758,286.3458697362505,279.69899029686536,288.88855953968755,19.0,32.758620689655174,1019.7701149425288,67.25292988319524,5.63371399025097,32.09783434005408,27.427651212609653
A01759,182.3120110598689,106.9520777502167,184.57667820041988,9.0,21.428571428571427,694.3650793650794,88.74791206067752,4.672380862644211,16.53834193511859,15.402859522833815
A01760,636.7899447162748,426.45238602310906,647.2362897851255,24.0,75.0,921.7708333333333,77.42627115349556,6.055500721832381,30.94549322607387,46.264469497365205
A01761,263.0260748469298,157.15460195599715,264.86465673052066,49.0,67.12328767123287,818.3561643835617,76.3844977360695,5.0572300466582565,16.623901566979743,19.203692572460312
A01762,248.49792657524353,149.4013519669232,251.58449097184229,24.0,57.14285714285714,703.015873015873,89.56479749966354,5.006636321967834,21.120653169179672,21.251490571045746
A01763,371.46551522568444,277.50513927252166,374.6081442924657,48.0,80.0,813.8888888888889,83.91650484166584,5.625839452915977,31.733655209660576,34.09619458638492
A01764,49.50767719263448,35.329616728487416,49.839300129959774,2.0,4.444444444444445,650.2222222222222,92.61445814032055,3.564721612981823,6.460669016349669,5.433468054620416
A01765,416.3905145486153,275.7244716874395,421.20443067694976,40.0,88.88888888888889,654.7407407407408,104.41897965617537,5.619402076105288,33.465272549502096,42.11200778120187
A01766,215.80544650388399,184.95448971383775,217.9997067507661,32.0,65.3061224489796,599.5918367346939,109.66654547237923,5.220109793268158,32.11502724915981,30.84673245737934
A01767,248.6772413599008,159.85589388582406,252.77082639593473,18.0,58.06451612903226,941.3978494623655,65.67162506013307,5.074272746179413,12.06105923629786,16.98069461037309
A01768,202.9314357320872,185.9207166208247,204.39282531614685,7.0,11.666666666666666,981.2777777777776,64.94394174322173,5.2253203281140825,21.344325058375162,18.946797821292222
A01769,402.8967930200311,233.27635963643718,408.34590693803506,27.0,71.05263157894737,771.7543859649123,84.95013464724276,5.45222384357352,26.10527132740248,30.22676176239354
A01770,275.94408652639925,193.19996244874397,283.72187411592336,13.0,76.47058823529412,753.7254901960785,85.03810125543876,5.2637257274137195,23.155381488108677,25.63266931552014
A01771,395.27141472477797,298.0548165670911,397.668963706251,57.0,67.85714285714286,708.9682539682539,99.23205502471285,5.697277417800722,36.89774530312532,42.04064355474475
A01772,241.60974487218905,189.92119545714473,245.36506339924915,24.0,75.0,635.9375,101.1588570468963,5.246609225371585,24.543842268457407,29.8647580080031
A01773,347.2459338308967,277.5367843487898,352.3734987064322,25.0,71.42857142857143,830.6666666666667,81.78649399504592,5.625953480613546,30.397943278941817,33.41133037906779
A01774,158.57761476129485,113.7516738084583,159.7351014736468,18.0,25.71428571428571,843.2380952380952,73.07597241637436,4.7340177725224315,14.883312463368103,13.489864185552431
A01775,189.44797433444324,128.04337476068733,192.98450700255694,9.0,32.142857142857146,1045.595238095238,58.32109333457441,4.852369071835603,8.142574425734407,12.245979141406965
A01776,240.47241864085814,167.9716719834068,243.34868613364918,33.0,76.74418604651163,691.6279069767442,91.47653577539221,5.123795346039064,21.266806430439296,24.28642197473602
A01777,226.16120111303107,139.5781320916138,229.79239895083802,10.0,32.25806451612903,954.7311827956987,64.48035492607224,4.938624531149653,11.819706398569183,14.619626404460059
A01778,379.62471025332457,285.01113874083796,384.2823473727804,30.0,83.33333333333334,818.6111111111112,83.69051970290353,5.652528262806104,32.27219550189303,34.81642685670229
A01779,380.1824689243566,273.4327898979891,386.37042167835415,26.0,81.25,894.6875,75.08360476757983,5.611055850887647,28.829726893017106,30.561820736065844
A01780,861.8146230161359,709.3083299090084,883.7251696305794,20.0,95.23809523809523,1373.4920634920634,54.339638441798535,6.56429031198373,25.870431153071436,51.642695925421854
A01781,27.516228977511744,74.50009765271822,26.195470719242405,1.0,6.666666666666667,825.5555555555554,73.22211072788451,4.310800436159396,6.473091960019727,9.024237939091039
A01782,14.9071198499986,27.554499467729535,15.00077806883368,0.0,0.0,802.3148148148149,74.86979099018038,3.316165842326432,2.5825488119835356,3.4343750057874085
A01783,223.68256277342874,182.42397423372753,225.57020584559223,23.0,37.704918032786885,566.775956284153,115.8672216147067,5.206333506687965,31.893317657078086,32.18625846969932
A01784,327.86687894224474,266.66399784421014,331.0661100846512,24.0,50.0,611.7361111111112,109.29928972367922,5.585989430865524,27.90409255583288,43.591344862715694
A01785,373.25125360338484,266.32866279293756,378.80380017044314,27.0,79.41176470588235,853.9215686274509,78.48360848578555,5.584731120497357,28.651469180450967,31.188890476325643
A01786,401.9045567386276,259.58834933623484,420.79146206340084,10.0,83.33333333333334,885.8333333333334,73.15337526612007,5.559097104532516,20.806868143620633,29.3044232552664
A01787,359.1734338109593,245.26834325678607,363.9942375407303,25.0,64.1025641025641,761.3675213675212,86.95770658505207,5.502352889763868,28.51488445812855,32.21418518303095
A01788,492.13642812627563,309.67443124514386,499.86807175264363,23.0,69.6969696969697,883.4343434343435,75.26394060160852,5.7355215238200055,24.924485680411507,35.05347438059597
A01789,213.57676062656853,233.68249186193032,216.72200947748433,21.0,60.0,839.904761904762,79.27248137216276,5.453963321587891,30.034571835678708,27.822498747593468
A01790,373.48687318893076,276.00783600481776,375.9436468749347,58.0,76.31578947368422,784.0789473684212,85.34603820982068,5.620429256635927,27.448390045536208,35.20153639262652
A01791,303.0555268094431,220.05861776103217,307.7903287944614,23.0,71.875,901.5625,70.45045643769825,5.393893955230693,17.354141988736096,24.408581519421247
A01792,67.41478388617556,53.66560037239868,68.36584592388871,17.0,45.94594594594595,795.135135135135,75.8073199042405,3.982772207281674,5.322958870910551,6.749242738880869
A01793,323.50552786353677,230.43608050465573,327.5228947912895,35.0,83.33333333333334,693.4920634920634,95.55105128532455,5.439973515973897,29.71611808160546,33.228365923079224
A01794,177.04205401228518,119.7519482118312,181.5059646531716,5.0,23.809523809523807,843.4920634920634,72.89675115681554,4.785422505151013,13.782534722799186,14.197163600574648
A01795,172.13931696287298,151.3346209841539,174.8891097720092,6.0,18.181818181818183,862.8282828282828,73.2020318241783,5.019493418042902,21.773213873291287,17.539367217784168
A01796,160.1861291110936,170.61386493802578,162.42776912455636,6.0,26.08695652173913,869.9999999999999,73.38874210924187,5.13940290337319,24.018537803520527,19.6107890733363
A01797,129.7684350807045,138.41490001663686,131.64510018548427,14.0,46.666666666666664,929.4444444444447,66.88843853462532,4.9302556964684925,16.622532792446453,14.892218770468995
A01798,200.59373674724299,194.56850299291082,203.8034128595249,18.0,54.54545454545454,712.020202020202,92.32290231394381,5.270784301528162,31.35633983988285,27.326261592138135
A01799,173.67241652636798,130.09395574713423,175.7959002096304,20.0,50.0,724.4166666666667,85.5887813480273,4.868256925923736,16.870012518412537,17.9584432182861
A01800,220.86477763554782,182.23540618110758,223.95025929431924,12.0,36.36363636363637,862.5252525252525,73.94749850794321,5.205299291858701,22.613347412935223,21.12812415028651
A01801,112.13926018667003,67.81163042310253,114.35736459715588,10.0,37.03703703703704,1044.567901234568,57.69021166704369,4.216733720398772,4.04916630657741,6.491835556401495
A01802,190.46077979987194,116.9794177801556,193.0630294316686,13.0,35.13513513513514,786.3963963963965,78.18094871129708,4.761998002913724,13.409962852686611,14.87537561415657
